Difficulty,Title,Frequency,Acceptance Rate,Link,Topics
EASY,Two Sum,100.0,0.5577699757823065,https://leetcode.com/problems/two-sum,"Array, Hash Table"
EASY,Roman to Integer,72.7,0.6486629755684451,https://leetcode.com/problems/roman-to-integer,"Hash Table, Math, String"
EASY,Remove Duplicates from Sorted Array,72.5,0.6035554156558056,https://leetcode.com/problems/remove-duplicates-from-sorted-array,"Array, Two Pointers"
EASY,Maximum Depth of Binary Tree,71.5,0.7713812591018272,https://leetcode.com/problems/maximum-depth-of-binary-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
EASY,Merge Sorted Array,71.1,0.5291952521829845,https://leetcode.com/problems/merge-sorted-array,"Array, Two Pointers, Sorting"
EASY,Best Time to Buy and Sell Stock,66.7,0.5525961867035106,https://leetcode.com/problems/best-time-to-buy-and-sell-stock,"Array, Dynamic Programming"
EASY,Climbing Stairs,65.0,0.5354071485062312,https://leetcode.com/problems/climbing-stairs,"Math, Dynamic Programming, Memoization"
EASY,Majority Element,65.0,0.6574030136621551,https://leetcode.com/problems/majority-element,"Array, Hash Table, Divide and Conquer, Sorting, Counting"
EASY,Merge Two Sorted Lists,65.0,0.6684090056943416,https://leetcode.com/problems/merge-two-sorted-lists,"Linked List, Recursion"
EASY,Longest Common Prefix,63.1,0.4548309025352272,https://leetcode.com/problems/longest-common-prefix,"String, Trie"
EASY,Valid Parentheses,63.1,0.4232284103473356,https://leetcode.com/problems/valid-parentheses,"String, Stack"
EASY,Palindrome Number,63.1,0.5922454050733309,https://leetcode.com/problems/palindrome-number,Math
EASY,Linked List Cycle,62.9,0.5257064695869657,https://leetcode.com/problems/linked-list-cycle,"Hash Table, Linked List, Two Pointers"
EASY,Search Insert Position,56.2,0.4901244251742735,https://leetcode.com/problems/search-insert-position,"Array, Binary Search"
EASY,Remove Element,56.2,0.6003164708838318,https://leetcode.com/problems/remove-element,"Array, Two Pointers"
EASY,Find the Index of the First Occurrence in a String,53.4,0.4497159944871258,https://leetcode.com/problems/find-the-index-of-the-first-occurrence-in-a-string,"Two Pointers, String, String Matching"
EASY,Plus One,53.4,0.4754761581752355,https://leetcode.com/problems/plus-one,"Array, Math"
EASY,Sqrt(x),50.1,0.4037182392889935,https://leetcode.com/problems/sqrtx,"Math, Binary Search"
EASY,Pascal's Triangle,50.1,0.7702154627018639,https://leetcode.com/problems/pascals-triangle,"Array, Dynamic Programming"
EASY,Valid Palindrome,46.2,0.5096354153051617,https://leetcode.com/problems/valid-palindrome,"Two Pointers, String"
EASY,Length of Last Word,41.5,0.5631924830033241,https://leetcode.com/problems/length-of-last-word,String
EASY,Single Number,41.5,0.7596884851488054,https://leetcode.com/problems/single-number,"Array, Bit Manipulation"
EASY,Employees Earning More Than Their Managers,35.4,0.7153023627322151,https://leetcode.com/problems/employees-earning-more-than-their-managers,Database
EASY,Binary Tree Preorder Traversal,35.4,0.7322651840223082,https://leetcode.com/problems/binary-tree-preorder-traversal,"Stack, Tree, Depth-First Search, Binary Tree"
EASY,Symmetric Tree,35.4,0.5927867908424697,https://leetcode.com/problems/symmetric-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
EASY,Same Tree,27.2,0.6512686030062623,https://leetcode.com/problems/same-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
EASY,Pascal's Triangle II,27.2,0.6595095999302276,https://leetcode.com/problems/pascals-triangle-ii,"Array, Dynamic Programming"
MEDIUM,Flatten Nested List Iterator,100.0,0.6522839525510098,https://leetcode.com/problems/flatten-nested-list-iterator,"Stack, Tree, Depth-First Search, Design, Queue, Iterator"
MEDIUM,Combination Sum,100.0,0.7467469429014523,https://leetcode.com/problems/combination-sum,"Array, Backtracking"
MEDIUM,Spiral Matrix,100.0,0.5393974560587809,https://leetcode.com/problems/spiral-matrix,"Array, Matrix, Simulation"
MEDIUM,Longest Substring Without Repeating Characters,78.0,0.3693617129878996,https://leetcode.com/problems/longest-substring-without-repeating-characters,"Hash Table, String, Sliding Window"
MEDIUM,Container With Most Water,76.0,0.5778283910753957,https://leetcode.com/problems/container-with-most-water,"Array, Two Pointers, Greedy"
MEDIUM,3Sum,71.1,0.3707096562666586,https://leetcode.com/problems/3sum,"Array, Two Pointers, Sorting"
MEDIUM,Add Two Numbers,71.1,0.4622508203776938,https://leetcode.com/problems/add-two-numbers,"Linked List, Math, Recursion"
MEDIUM,Longest Palindromic Substring,69.8,0.3584612708187535,https://leetcode.com/problems/longest-palindromic-substring,"Two Pointers, String, Dynamic Programming"
MEDIUM,LRU Cache,67.7,0.4521462265150519,https://leetcode.com/problems/lru-cache,"Hash Table, Linked List, Design, Doubly-Linked List"
MEDIUM,Rotate Image,66.7,0.7790166005161556,https://leetcode.com/problems/rotate-image,"Array, Math, Matrix"
MEDIUM,Word Break,64.6,0.4827376736888245,https://leetcode.com/problems/word-break,"Array, Hash Table, String, Dynamic Programming, Trie, Memoization"
MEDIUM,Merge Intervals,63.1,0.493952611273816,https://leetcode.com/problems/merge-intervals,"Array, Sorting"
MEDIUM,Generate Parentheses,63.1,0.7713286717803378,https://leetcode.com/problems/generate-parentheses,"String, Dynamic Programming, Backtracking"
MEDIUM,Jump Game,61.0,0.3947923399592662,https://leetcode.com/problems/jump-game,"Array, Dynamic Programming, Greedy"
MEDIUM,Group Anagrams,56.2,0.7092883620495999,https://leetcode.com/problems/group-anagrams,"Array, Hash Table, String, Sorting"
MEDIUM,Count and Say,53.4,0.6050656775612677,https://leetcode.com/problems/count-and-say,String
MEDIUM,Reverse Integer,53.4,0.3030894169544985,https://leetcode.com/problems/reverse-integer,Math
MEDIUM,Subsets,53.4,0.8087959327713439,https://leetcode.com/problems/subsets,"Array, Backtracking, Bit Manipulation"
MEDIUM,Find First and Last Position of Element in Sorted Array,51.6,0.4682877790035566,https://leetcode.com/problems/find-first-and-last-position-of-element-in-sorted-array,"Array, Binary Search"
MEDIUM,Letter Combinations of a Phone Number,50.1,0.638575527047244,https://leetcode.com/problems/letter-combinations-of-a-phone-number,"Hash Table, String, Backtracking"
MEDIUM,Set Matrix Zeroes,50.1,0.6070888278303417,https://leetcode.com/problems/set-matrix-zeroes,"Array, Hash Table, Matrix"
MEDIUM,Largest Number,50.1,0.412803811932624,https://leetcode.com/problems/largest-number,"Array, String, Greedy, Sorting"
